,seller,cName,name,brandName,Prices,recOnly,recPrices,special,specialData,type,wholesalePrices
546,Growers Retail,solei-free-plus-1-30-30ml,Solei - Free Plus+ 1:30 30ml,Solei,23.95,False,,,,Concentrate,
547,Growers Retail,solei-renew-moonlight-cbn-510-thread-cartridge-0-5g,Solei - Renew Moonlight CBN 510 Thread Cartridge 0.5g,Solei,27.99,False,,,,Vaporizers,
548,Growers Retail,solei-thc-mix-pack-wild-strawberry-lavender-fog-2x0-5g,Solei - THC Mix Pack: Wild Strawberry & Lavender Fog 2x0.5g,Solei,40.75,False,,,,Vaporizers,
549,Growers Retail,spinach-diesel-3-5g,Spinach - Diesel  - 3.5g,Spinach,27.75,False,22.2,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '631bb9c60a876900d8f18897', 'specialName': 'FALL SALE!!!', 'specialRestrictions': {'5f2df432cd9a8200033bdbe8': {'discountType': 'percentDiscount'}, '5f7772872641900003cd30ce': {'discountType': 'percentDiscount'}, '5f5bb57aaefee40003a77399': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbd8': {'discountType': 'percentDiscount'}, '60f323ad1c3067000167f66c': {'discountType': 'percentDiscount'}, '605f767b8a373d00010a62b4': {'discountType': 'percentDiscount'}, '62df0689c5b251000cbb5c8e': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd7': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd5': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae500': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfab': {'discountType': 'percentDiscount'}, '5f9c4a20dd61200003c65fa8': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbc9': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfb1': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f4': {'discountType': 'percentDiscount'}, '60e9cef846811a000158afe9': {'discountType': 'percentDiscount'}, '5f52db6b3a67480003b6a5b2': {'discountType': 'percentDiscount'}, '61ec354d799283000da422ae': {'discountType': 'percentDiscount'}, '6117d84c463f1c00010d29f3': {'discountType': 'percentDiscount'}, '614f68ab8432d800015d386e': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f3': {'discountType': 'percentDiscount'}, '619911c7ab81a0000cfc1f24': {'discountType': 'percentDiscount'}, '6251ac2a5baeff000c10184f': {'discountType': 'percentDiscount'}, '5f89d51ea5b3e80003a98f37': {'discountType': 'percentDiscount'}, '5f931a86dfbad6000378b0c2': {'discountType': 'percentDiscount'}, '62a79ff4b3ce1e000c423a60': {'discountType': 'percentDiscount'}, '61fe9dc06c823e000cc372fd': {'discountType': 'percentDiscount'}, '60bba358a64d210001e4d51b': {'discountType': 'percentDiscount'}, '5faec7fa6df20f000377369d': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae504': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae4fb': {'discountType': 'percentDiscount'}, '5fcbb8d19d47c300038d597c': {'discountType': 'percentDiscount'}, '61b4d1d92404c8000c577931': {'discountType': 'targetPrice'}, '60ce34dfc39f190001eed8f8': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Flower,
550,Growers Retail,spinach-sourz-by-spinach-blue-raspberry-watermelon-indica-5x5g,Spinach - SOURZ by Spinach - Blue Raspberry Watermelon Indica 5x5g,Spinach,7.49,False,,,,Edible,
551,Growers Retail,spinach-sourz-by-spinach-peach-orange-1-1-5x5g,Spinach - SOURZ by Spinach - Peach Orange 1:1 5x5g,Spinach,7.49,False,,,,Edible,
552,Growers Retail,spinach-feelz-thc-cbg-pineapple-starfruit-soft-chews-2x5g,Spinach Feelz - THC+CBG Pineapple Starfruit Soft Chews 2x5g,Spinach Feelz,8.25,False,,,,Edible,
553,Growers Retail,starts-mystery-flavour-hard-candy-2-pack,Starts - Mystery Flavour Hard Candy 2 Pack,STARTS,4.49,False,,,,Edible,
554,Growers Retail,starts-original-juicy-watermelon-hard-candy-2-pack,Starts - Original Juicy Watermelon Hard Candy 2 Pack,STARTS,4.49,False,,,,Edible,
555,Growers Retail,starts-super-sour-limeade-soft-chews-2-pack,Starts - Super Sour Limeade Soft Chews 2 Pack,STARTS,4.49,False,,,,Edible,
556,Growers Retail,starts-super-sour-pineapple-soft-chews-2-pack,Starts - Super Sour Pineapple Soft Chews 2 Pack,STARTS,4.49,False,,,,Edible,
557,Growers Retail,station-house-og-kush-pre-rolls-12x0-5g,Station House - OG Kush Pre-Rolls 12x0.5g,Station House,46.75,False,,,,Pre-Rolls,
558,Growers Retail,steel-city-green-legendary-larry-grind-7g,Steel City Green - Legendary Larry Grind 7g,Steel City Green,42.75,False,,,,Flower,
559,Growers Retail,steeprock-functional-coffee-est-420-thc-coffee-pods-2-pack,Steeprock Functional Coffee Est. 420 - THC Coffee Pods 2 Pack,Steeprock Functional Coffee est. 420,10.49,False,,,,Edible,
560,Growers Retail,stonesmiths-slash-concentrate-vaporizer-matte-black,Stonesmiths' - Slash Concentrate Vaporizer - Matte Black,Humble and Fume,79.99,False,,,,Accessories,
561,Growers Retail,strong-14-silicone-water-pipe-black,"Strong - 14"" Silicone Water Pipe Black",Humble and Fume,59.95,False,,,,Accessories,
562,Growers Retail,strong-14-silicone-water-pipe-glow,"Strong - 14"" Silicone Water Pipe Glow",Humble and Fume,69.95,False,,,,Accessories,
563,Growers Retail,sundial-citrus-orchard-3-5g,Sundial - Citrus Orchard 3.5g,Sundial,27.49,False,21.99,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '631bb9c60a876900d8f18897', 'specialName': 'FALL SALE!!!', 'specialRestrictions': {'5f2df432cd9a8200033bdbe8': {'discountType': 'percentDiscount'}, '5f7772872641900003cd30ce': {'discountType': 'percentDiscount'}, '5f5bb57aaefee40003a77399': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbd8': {'discountType': 'percentDiscount'}, '60f323ad1c3067000167f66c': {'discountType': 'percentDiscount'}, '605f767b8a373d00010a62b4': {'discountType': 'percentDiscount'}, '62df0689c5b251000cbb5c8e': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd7': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd5': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae500': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfab': {'discountType': 'percentDiscount'}, '5f9c4a20dd61200003c65fa8': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbc9': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfb1': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f4': {'discountType': 'percentDiscount'}, '60e9cef846811a000158afe9': {'discountType': 'percentDiscount'}, '5f52db6b3a67480003b6a5b2': {'discountType': 'percentDiscount'}, '61ec354d799283000da422ae': {'discountType': 'percentDiscount'}, '6117d84c463f1c00010d29f3': {'discountType': 'percentDiscount'}, '614f68ab8432d800015d386e': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f3': {'discountType': 'percentDiscount'}, '619911c7ab81a0000cfc1f24': {'discountType': 'percentDiscount'}, '6251ac2a5baeff000c10184f': {'discountType': 'percentDiscount'}, '5f89d51ea5b3e80003a98f37': {'discountType': 'percentDiscount'}, '5f931a86dfbad6000378b0c2': {'discountType': 'percentDiscount'}, '62a79ff4b3ce1e000c423a60': {'discountType': 'percentDiscount'}, '61fe9dc06c823e000cc372fd': {'discountType': 'percentDiscount'}, '60bba358a64d210001e4d51b': {'discountType': 'percentDiscount'}, '5faec7fa6df20f000377369d': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae504': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae4fb': {'discountType': 'percentDiscount'}, '5fcbb8d19d47c300038d597c': {'discountType': 'percentDiscount'}, '61b4d1d92404c8000c577931': {'discountType': 'targetPrice'}, '60ce34dfc39f190001eed8f8': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Flower,
564,Growers Retail,sweet-justice-cherry-cola-10-355ml,Sweet Justice - Cherry Cola 10 355ml,Sweet Justice,8.75,False,,,,Edible,
565,Growers Retail,sweet-justice-og-cola-1x355ml,Sweet Justice - OG Cola 1x355ml,Sweet Justice,6.75,False,,,,Edible,
566,Growers Retail,sweet-justice-pacific-island-punch-355ml,Sweet Justice - Pacific Island Punch 355ml,Sweet Justice,8.95,False,,,,Edible,
567,Growers Retail,symbl-hoverboard-510-thread-cartridge-0-47g,Symbl - Hoverboard 510 Thread Cartridge 0.47g,SYMBL,23.95,False,,,,Vaporizers,
568,Growers Retail,symbl-solar-power-510-thread-cartridge-0-47g,Symbl - Solar Power 510 Thread Cartridge 0.47g,SYMBL,23.95,False,,,,Vaporizers,
569,Growers Retail,test-product-blue,TEST PRODUCT - BLUE,TEST,10.0,False,,,,Apparel,
570,Growers Retail,test-product-red,TEST PRODUCT - RED,TEST,12.0,False,,,,Apparel,
571,Growers Retail,thc-kiss-cinnamon-biscuit-1-pack,THC Kiss - Cinnamon Biscuit 1 Pack,THC Kiss,2.95,False,,,,Edible,
572,Growers Retail,thc-kiss-cocoa-biscuit-1-pack,THC Kiss - Cocoa Biscuit 1 Pack,THC Kiss,2.95,False,,,,Edible,
573,Growers Retail,thc-kiss-mango-shot-1x30ml,THC Kiss - Mango Shot 1x30ml,THC Kiss,3.95,False,,,,Edible,
574,Growers Retail,twd-indica-510-thread-cartridge-1g,TWD - Indica 510 Thread Cartridge 1g,TWD.,32.99,False,,,,Vaporizers,
575,Growers Retail,twd-sativa-510-thread-cartridge-1g,TWD - Sativa 510 Thread Cartridge 1g,TWD.,32.99,False,,,,Vaporizers,
576,Growers Retail,tantalus-labs-pacific-og-pre-roll-3x0-5g,Tantalus Labs - Pacific OG Pre-Roll 3x0.5g,Tantalus Labs,16.99,False,,,,Pre-Rolls,
577,Growers Retail,the-cannabis-encyclopedia-89722,The Cannabis Encyclopedia,The Cannabis Encyclopedia,78.99,False,,,,Accessories,
578,Growers Retail,the-elf-conceal-oil-vaporizer-blue,The Elf Conceal Oil Vaporizer - Blue,ReCreation Marketing,27.99,False,,,,Accessories,
579,Growers Retail,the-elf-conceal-oil-vaporizer-gold,The Elf Conceal Oil Vaporizer - Gold,ReCreation Marketing,27.99,False,,,,Accessories,
580,Growers Retail,the-elf-conceal-oil-vaporizer-green,The Elf Conceal Oil Vaporizer - Green,ReCreation Marketing,27.99,False,,,,Accessories,
581,Growers Retail,the-elf-conceal-oil-vaporizer-rgd,The Elf Conceal Oil Vaporizer - RGD,ReCreation Marketing,27.99,False,,,,Accessories,
582,Growers Retail,the-elf-conceal-oil-vaporizer-white,The Elf Conceal Oil Vaporizer - White,ReCreation Marketing,27.99,False,,,,Accessories,
583,Growers Retail,the-green-organic-dutchman-dissolvable-thc-powder,The Green Organic Dutchman - Dissolvable THC Powder,The Green Organic Dutchman,5.75,False,,,,Edible,
584,Growers Retail,the-green-organic-dutchman-organic-maple-kush-3-5g,The Green Organic Dutchman - Organic Maple Kush 3.5g,The Green Organic Dutchman,36.25,False,,,,Flower,
585,Growers Retail,the-green-organic-dutchman-organic-sugar-bush-3-5g,The Green Organic Dutchman - Organic Sugar Bush 3.5g,The Green Organic Dutchman,36.25,False,,,,Flower,
586,Growers Retail,the-green-organic-dutchman-ripple-dissolvable-cbd-powder-4x0-45g,The Green Organic Dutchman - Ripple Dissolvable CBD Powder 4x0.45g,Ripple by TGOD,15.95,False,7.97,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 50, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '631bb9c60a876900d8f18897', 'specialName': 'FALL SALE!!!', 'specialRestrictions': {'5f2df432cd9a8200033bdbe8': {'discountType': 'percentDiscount'}, '5f7772872641900003cd30ce': {'discountType': 'percentDiscount'}, '5f5bb57aaefee40003a77399': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbd8': {'discountType': 'percentDiscount'}, '60f323ad1c3067000167f66c': {'discountType': 'percentDiscount'}, '605f767b8a373d00010a62b4': {'discountType': 'percentDiscount'}, '62df0689c5b251000cbb5c8e': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd7': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd5': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae500': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfab': {'discountType': 'percentDiscount'}, '5f9c4a20dd61200003c65fa8': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbc9': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfb1': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f4': {'discountType': 'percentDiscount'}, '60e9cef846811a000158afe9': {'discountType': 'percentDiscount'}, '5f52db6b3a67480003b6a5b2': {'discountType': 'percentDiscount'}, '61ec354d799283000da422ae': {'discountType': 'percentDiscount'}, '6117d84c463f1c00010d29f3': {'discountType': 'percentDiscount'}, '614f68ab8432d800015d386e': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f3': {'discountType': 'percentDiscount'}, '619911c7ab81a0000cfc1f24': {'discountType': 'percentDiscount'}, '6251ac2a5baeff000c10184f': {'discountType': 'percentDiscount'}, '5f89d51ea5b3e80003a98f37': {'discountType': 'percentDiscount'}, '5f931a86dfbad6000378b0c2': {'discountType': 'percentDiscount'}, '62a79ff4b3ce1e000c423a60': {'discountType': 'percentDiscount'}, '61fe9dc06c823e000cc372fd': {'discountType': 'percentDiscount'}, '60bba358a64d210001e4d51b': {'discountType': 'percentDiscount'}, '5faec7fa6df20f000377369d': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae504': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae4fb': {'discountType': 'percentDiscount'}, '5fcbb8d19d47c300038d597c': {'discountType': 'percentDiscount'}, '61b4d1d92404c8000c577931': {'discountType': 'targetPrice'}, '60ce34dfc39f190001eed8f8': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
587,Growers Retail,the-keeper-3-in-1-grinder-storage-green,The Keeper 3-in-1 Grinder & Storage - Green,Humble and Fume,10.95,False,,,,Accessories,
588,Growers Retail,the-keeper-3-in-1-grinder-storage-white,The Keeper 3-in-1 Grinder & Storage - White,Humble and Fume,10.95,False,,,,Accessories,
589,Growers Retail,the-loud-plug-benny-blunto-pre-rolls-1x1g,The Loud Plug - Benny Blunto Pre-Rolls 1x1g,The Loud Plug,14.25,False,,,,Pre-Rolls,
590,Growers Retail,the-loud-plug-benny-blunto-pre-rolls-3x0-5g,The Loud Plug - Benny Blunto Pre-Rolls 3x0.5g,The Loud Plug,21.95,False,,,,Pre-Rolls,
591,Growers Retail,the-loud-plug-exotic-gas-14g,The Loud Plug - Exotic Gas 14g,The Loud Plug,108.99,False,,,,Flower,
592,Growers Retail,the-loud-plug-guava-biscotti-blunts-3x0-5g,The Loud Plug - Guava Biscotti Blunts 3x0.5g,The Loud Plug,21.95,False,,,,Pre-Rolls,
593,Growers Retail,the-loud-plug-venom-og-3-5g,The Loud Plug - Venom OG 3.5g,The Loud Plug,37.95,False,,,,Flower,
594,Growers Retail,the-vegan-stoner-cookbook,The Vegan Stoner Cookbook,The Vegan Stoner Cookbook,21.95,False,,,,Accessories,
595,Growers Retail,thumbs-up-brand-garlic-z-3-5g-47505,Thumbs Up Brand - Garlic Z 3.5g,Thumbs Up,34.25,False,27.4,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '631bb9c60a876900d8f18897', 'specialName': 'FALL SALE!!!', 'specialRestrictions': {'5f2df432cd9a8200033bdbe8': {'discountType': 'percentDiscount'}, '5f7772872641900003cd30ce': {'discountType': 'percentDiscount'}, '5f5bb57aaefee40003a77399': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbd8': {'discountType': 'percentDiscount'}, '60f323ad1c3067000167f66c': {'discountType': 'percentDiscount'}, '605f767b8a373d00010a62b4': {'discountType': 'percentDiscount'}, '62df0689c5b251000cbb5c8e': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd7': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd5': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae500': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfab': {'discountType': 'percentDiscount'}, '5f9c4a20dd61200003c65fa8': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbc9': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfb1': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f4': {'discountType': 'percentDiscount'}, '60e9cef846811a000158afe9': {'discountType': 'percentDiscount'}, '5f52db6b3a67480003b6a5b2': {'discountType': 'percentDiscount'}, '61ec354d799283000da422ae': {'discountType': 'percentDiscount'}, '6117d84c463f1c00010d29f3': {'discountType': 'percentDiscount'}, '614f68ab8432d800015d386e': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f3': {'discountType': 'percentDiscount'}, '619911c7ab81a0000cfc1f24': {'discountType': 'percentDiscount'}, '6251ac2a5baeff000c10184f': {'discountType': 'percentDiscount'}, '5f89d51ea5b3e80003a98f37': {'discountType': 'percentDiscount'}, '5f931a86dfbad6000378b0c2': {'discountType': 'percentDiscount'}, '62a79ff4b3ce1e000c423a60': {'discountType': 'percentDiscount'}, '61fe9dc06c823e000cc372fd': {'discountType': 'percentDiscount'}, '60bba358a64d210001e4d51b': {'discountType': 'percentDiscount'}, '5faec7fa6df20f000377369d': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae504': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae4fb': {'discountType': 'percentDiscount'}, '5fcbb8d19d47c300038d597c': {'discountType': 'percentDiscount'}, '61b4d1d92404c8000c577931': {'discountType': 'targetPrice'}, '60ce34dfc39f190001eed8f8': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Flower,
596,Growers Retail,thumbs-up-brand-thc-milk-chocolate-1x6g,Thumbs Up Brand - THC Milk Chocolate 1x6g,Thumbs Up Brand,4.75,False,3.8,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '631bb9c60a876900d8f18897', 'specialName': 'FALL SALE!!!', 'specialRestrictions': {'5f2df432cd9a8200033bdbe8': {'discountType': 'percentDiscount'}, '5f7772872641900003cd30ce': {'discountType': 'percentDiscount'}, '5f5bb57aaefee40003a77399': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbd8': {'discountType': 'percentDiscount'}, '60f323ad1c3067000167f66c': {'discountType': 'percentDiscount'}, '605f767b8a373d00010a62b4': {'discountType': 'percentDiscount'}, '62df0689c5b251000cbb5c8e': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd7': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd5': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae500': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfab': {'discountType': 'percentDiscount'}, '5f9c4a20dd61200003c65fa8': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbc9': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfb1': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f4': {'discountType': 'percentDiscount'}, '60e9cef846811a000158afe9': {'discountType': 'percentDiscount'}, '5f52db6b3a67480003b6a5b2': {'discountType': 'percentDiscount'}, '61ec354d799283000da422ae': {'discountType': 'percentDiscount'}, '6117d84c463f1c00010d29f3': {'discountType': 'percentDiscount'}, '614f68ab8432d800015d386e': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f3': {'discountType': 'percentDiscount'}, '619911c7ab81a0000cfc1f24': {'discountType': 'percentDiscount'}, '6251ac2a5baeff000c10184f': {'discountType': 'percentDiscount'}, '5f89d51ea5b3e80003a98f37': {'discountType': 'percentDiscount'}, '5f931a86dfbad6000378b0c2': {'discountType': 'percentDiscount'}, '62a79ff4b3ce1e000c423a60': {'discountType': 'percentDiscount'}, '61fe9dc06c823e000cc372fd': {'discountType': 'percentDiscount'}, '60bba358a64d210001e4d51b': {'discountType': 'percentDiscount'}, '5faec7fa6df20f000377369d': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae504': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae4fb': {'discountType': 'percentDiscount'}, '5fcbb8d19d47c300038d597c': {'discountType': 'percentDiscount'}, '61b4d1d92404c8000c577931': {'discountType': 'targetPrice'}, '60ce34dfc39f190001eed8f8': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
597,Growers Retail,thumbs-up-brand-thc-pineapple-coconut-soft-chew-1x3-2g,Thumbs Up Brand - THC Pineapple Coconut Soft Chew 1x3.2g,Thumbs Up Brand,5.75,False,4.6,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '631bb9c60a876900d8f18897', 'specialName': 'FALL SALE!!!', 'specialRestrictions': {'5f2df432cd9a8200033bdbe8': {'discountType': 'percentDiscount'}, '5f7772872641900003cd30ce': {'discountType': 'percentDiscount'}, '5f5bb57aaefee40003a77399': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbd8': {'discountType': 'percentDiscount'}, '60f323ad1c3067000167f66c': {'discountType': 'percentDiscount'}, '605f767b8a373d00010a62b4': {'discountType': 'percentDiscount'}, '62df0689c5b251000cbb5c8e': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd7': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd5': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae500': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfab': {'discountType': 'percentDiscount'}, '5f9c4a20dd61200003c65fa8': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbc9': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfb1': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f4': {'discountType': 'percentDiscount'}, '60e9cef846811a000158afe9': {'discountType': 'percentDiscount'}, '5f52db6b3a67480003b6a5b2': {'discountType': 'percentDiscount'}, '61ec354d799283000da422ae': {'discountType': 'percentDiscount'}, '6117d84c463f1c00010d29f3': {'discountType': 'percentDiscount'}, '614f68ab8432d800015d386e': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f3': {'discountType': 'percentDiscount'}, '619911c7ab81a0000cfc1f24': {'discountType': 'percentDiscount'}, '6251ac2a5baeff000c10184f': {'discountType': 'percentDiscount'}, '5f89d51ea5b3e80003a98f37': {'discountType': 'percentDiscount'}, '5f931a86dfbad6000378b0c2': {'discountType': 'percentDiscount'}, '62a79ff4b3ce1e000c423a60': {'discountType': 'percentDiscount'}, '61fe9dc06c823e000cc372fd': {'discountType': 'percentDiscount'}, '60bba358a64d210001e4d51b': {'discountType': 'percentDiscount'}, '5faec7fa6df20f000377369d': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae504': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae4fb': {'discountType': 'percentDiscount'}, '5fcbb8d19d47c300038d597c': {'discountType': 'percentDiscount'}, '61b4d1d92404c8000c577931': {'discountType': 'targetPrice'}, '60ce34dfc39f190001eed8f8': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
598,Growers Retail,tidal-french-vanilla-lip-balm-5g,Tidal - French Vanilla Lip Balm 5g,Tidal,8.75,False,,,,Topicals,
599,Growers Retail,tidal-orange-creamsicle-lollipop-2-pack,Tidal - Orange Creamsicle Lollipop 2 Pack,Tidal,5.75,False,,,,Edible,
600,Growers Retail,tidal-pink-lemonade-soft-chews-1x3-2g,Tidal - Pink Lemonade Soft Chews 1x3.2g,Tidal,7.25,False,5.8,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '631bb9c60a876900d8f18897', 'specialName': 'FALL SALE!!!', 'specialRestrictions': {'5f2df432cd9a8200033bdbe8': {'discountType': 'percentDiscount'}, '5f7772872641900003cd30ce': {'discountType': 'percentDiscount'}, '5f5bb57aaefee40003a77399': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbd8': {'discountType': 'percentDiscount'}, '60f323ad1c3067000167f66c': {'discountType': 'percentDiscount'}, '605f767b8a373d00010a62b4': {'discountType': 'percentDiscount'}, '62df0689c5b251000cbb5c8e': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd7': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd5': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae500': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfab': {'discountType': 'percentDiscount'}, '5f9c4a20dd61200003c65fa8': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbc9': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfb1': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f4': {'discountType': 'percentDiscount'}, '60e9cef846811a000158afe9': {'discountType': 'percentDiscount'}, '5f52db6b3a67480003b6a5b2': {'discountType': 'percentDiscount'}, '61ec354d799283000da422ae': {'discountType': 'percentDiscount'}, '6117d84c463f1c00010d29f3': {'discountType': 'percentDiscount'}, '614f68ab8432d800015d386e': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f3': {'discountType': 'percentDiscount'}, '619911c7ab81a0000cfc1f24': {'discountType': 'percentDiscount'}, '6251ac2a5baeff000c10184f': {'discountType': 'percentDiscount'}, '5f89d51ea5b3e80003a98f37': {'discountType': 'percentDiscount'}, '5f931a86dfbad6000378b0c2': {'discountType': 'percentDiscount'}, '62a79ff4b3ce1e000c423a60': {'discountType': 'percentDiscount'}, '61fe9dc06c823e000cc372fd': {'discountType': 'percentDiscount'}, '60bba358a64d210001e4d51b': {'discountType': 'percentDiscount'}, '5faec7fa6df20f000377369d': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae504': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae4fb': {'discountType': 'percentDiscount'}, '5fcbb8d19d47c300038d597c': {'discountType': 'percentDiscount'}, '61b4d1d92404c8000c577931': {'discountType': 'targetPrice'}, '60ce34dfc39f190001eed8f8': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
